season_start_year,away_team,points_away,home_team,points_home,attendance,notes,start_ET,datetime,is_regular,game_id
2007,Portland Trail Blazers,90,Minnesota Timberwolves,79,13339.0,,8:00p,2008-01-02,1,a3b7d463-bd61-4924-8357-c8f2c2b71aed
2007,Sacramento Kings,107,New York Knicks,97,19763.0,,7:30p,2008-01-02,1,6238f862-4224-4d91-abea-623cd2abdff1
2007,Milwaukee Bucks,103,Miami Heat,98,19600.0,,7:30p,2008-01-02,1,30ce18cb-dbeb-4391-912e-44a3bd758e76
2007,Houston Rockets,93,Boston Celtics,97,18624.0,,7:30p,2008-01-02,1,e024cf30-f28d-44cd-a7ee-14198156d9c2
2007,Detroit Pistons,106,Washington Wizards,93,15763.0,,7:00p,2008-01-02,1,c99b2032-f1b6-45b8-92e9-090e03d09277
2007,New Jersey Nets,96,Orlando Magic,95,17519.0,,7:00p,2008-01-02,1,6a7002e4-a61b-4ff9-adf3-edd50de68cc4
2007,Memphis Grizzlies,90,Indiana Pacers,72,10186.0,,7:00p,2008-01-02,1,4eb42e90-aa98-4f36-83bd-dda8b86d1f6d
2007,Portland Trail Blazers,115,Chicago Bulls,109,21756.0,,8:00p,2008-01-03,1,3f14e624-28fe-407d-a8c6-81792169fafd
2007,San Antonio Spurs,77,Denver Nuggets,80,19155.0,,9:00p,2008-01-03,1,24f853a4-833d-483b-9fb9-702e4db2c814
2007,Seattle SuperSonics,96,Phoenix Suns,104,18422.0,,10:30p,2008-01-03,1,da741db4-10cf-4c46-8079-605f542cbede
2007,Philadelphia 76ers,93,Los Angeles Lakers,124,18997.0,,10:30p,2008-01-04,1,652a31b5-8ffc-4437-9eff-ee18d534a9b9
2007,New Orleans Hornets,116,Golden State Warriors,104,19596.0,,10:30p,2008-01-04,1,2f069640-8fe1-4fc2-8684-7f535e6f22f8
2007,Miami Heat,89,Dallas Mavericks,94,20357.0,,9:30p,2008-01-04,1,16b7b0d4-1963-465b-8548-29eff92aeff5
2007,New York Knicks,93,San Antonio Spurs,97,18797.0,,8:30p,2008-01-04,1,d4e361ca-91f7-4dc7-9205-1e60b975360a
2007,Washington Wizards,101,Milwaukee Bucks,77,16250.0,,8:30p,2008-01-04,1,b742e229-79a6-463d-b9db-73cee81bbdcd
2007,Memphis Grizzlies,96,Boston Celtics,100,18624.0,,7:30p,2008-01-04,1,19909ebd-091f-485f-9e1c-d160045b0565
2007,Charlotte Bobcats,96,New Jersey Nets,102,15276.0,,7:30p,2008-01-04,1,3dca6fe8-daab-43ff-b059-ee59516bb375
2007,Sacramento Kings,93,Cleveland Cavaliers,97,20562.0,,7:30p,2008-01-04,1,4b9830e3-8eee-42a4-982c-33080d216cb1
2007,Detroit Pistons,101,Toronto Raptors,85,19800.0,,7:00p,2008-01-04,1,0bf4e5fd-e536-46ae-89d2-bbee5923ff5f
2007,Houston Rockets,96,Orlando Magic,94,17519.0,,7:00p,2008-01-04,1,be535fec-3f07-4754-99e9-0307fca95ab4
2007,Atlanta Hawks,91,Indiana Pacers,113,10797.0,,7:00p,2008-01-04,1,1ea7f171-7d68-4b45-8fc8-f4cb90851f0e
2007,Denver Nuggets,118,Minnesota Timberwolves,107,13536.0,,8:00p,2008-01-04,1,b12b453b-f28b-4d44-b751-455f96689c85
2007,New Orleans Hornets,118,Phoenix Suns,113,18422.0,,9:00p,2008-01-05,1,c6821ddd-1c34-4fda-b3a4-b68dbad39e0d
2007,Utah Jazz,89,Portland Trail Blazers,103,20451.0,,10:00p,2008-01-05,1,d0b15744-c4a7-416c-9848-804870498e55
2007,Sacramento Kings,93,Chicago Bulls,94,21908.0,,8:30p,2008-01-05,1,02355703-8974-4790-9926-8473e9b44a74
2007,Boston Celtics,92,Detroit Pistons,85,22076.0,,7:30p,2008-01-05,1,3c072d31-18e5-4721-aa11-36f617227b56
2007,New Jersey Nets,113,Atlanta Hawks,107,15766.0,,7:00p,2008-01-05,1,aea75fac-dcd6-47a5-aacb-b693bb78ec8c
2007,New York Knicks,91,Houston Rockets,103,16634.0,,8:30p,2008-01-05,1,13f6ad92-6d2a-44aa-a819-db8c2fcd8a65
2007,Cleveland Cavaliers,93,Toronto Raptors,90,19800.0,,1:00p,2008-01-06,1,fbfa763f-0d42-471f-8ac5-fe5639906268
2007,Seattle SuperSonics,86,Washington Wizards,108,17816.0,,1:00p,2008-01-06,1,ecc4d984-ea05-4904-95bd-a90b06ae609d
2007,San Antonio Spurs,88,Los Angeles Clippers,82,16623.0,,3:30p,2008-01-06,1,ab62597e-dc0d-4aba-a863-952cced4ea70
2007,Dallas Mavericks,101,Minnesota Timberwolves,78,17644.0,,3:30p,2008-01-06,1,92621608-a40a-4586-a095-b0537836cc15
2007,Miami Heat,94,Memphis Grizzlies,101,14581.0,,4:00p,2008-01-06,1,a5cf9528-2916-4fe6-8715-38762ce14b6a
2007,Indiana Pacers,96,Los Angeles Lakers,112,18997.0,,9:30p,2008-01-06,1,257fa53a-0a16-4f86-9c93-a1129615eb88
2007,Milwaukee Bucks,93,Charlotte Bobcats,89,10884.0,,6:00p,2008-01-06,1,c30d6e0f-434a-4264-8834-88e1fc36a063
2007,Philadelphia 76ers,96,Denver Nuggets,109,17476.0,,8:00p,2008-01-06,1,a28a8e65-7891-4b86-be83-be606cb786d5
2007,Denver Nuggets,115,Phoenix Suns,137,18422.0,,9:00p,2008-01-07,1,9410b67b-82cb-4a02-a123-0be34e2443c1
2007,San Antonio Spurs,121,Golden State Warriors,130,19107.0,,10:30p,2008-01-07,1,dc8db38e-0f15-49ca-8e5c-bfa7dd0c5ae5
2007,New Jersey Nets,99,Charlotte Bobcats,115,11913.0,,7:00p,2008-01-08,1,83adeb61-df3d-4952-84e9-5e8b40ec3535
2007,Seattle SuperSonics,79,Cleveland Cavaliers,95,20409.0,,7:00p,2008-01-08,1,d1c0fad8-f42e-4ccc-bcbe-5f53f891b6f2
2007,Milwaukee Bucks,87,Philadelphia 76ers,83,10045.0,,7:00p,2008-01-08,1,1667346c-8d1c-49dc-afb3-1fd9aeadbf4e
2007,Houston Rockets,92,Washington Wizards,84,16824.0,,7:00p,2008-01-08,1,77e70458-4f1a-4d22-9073-d8b1497d5078
2007,Los Angeles Lakers,117,Memphis Grizzlies,101,14981.0,,8:00p,2008-01-08,1,bfb6264e-dbaa-4e47-9170-7b79efc5b0fe
2007,Miami Heat,91,Minnesota Timberwolves,101,13111.0,,8:00p,2008-01-08,1,6e646e54-c679-4fe2-9ec9-f8197e098d30
2007,New York Knicks,105,Chicago Bulls,100,21838.0,,8:30p,2008-01-08,1,e649d43f-4eff-4c8d-83bb-66b52a9dff37
2007,Indiana Pacers,89,Utah Jazz,111,19911.0,,9:00p,2008-01-08,1,bf18718f-937f-4f19-a024-3cbc4245b6f8
2007,Orlando Magic,100,Sacramento Kings,104,12831.0,,10:00p,2008-01-08,1,16642ab8-cb56-4eec-975c-beab2dd49792
2007,Seattle SuperSonics,88,New Jersey Nets,99,14101.0,,7:30p,2008-01-09,1,22e4963d-75bb-4308-b94b-64b353e73a70
2007,Orlando Magic,113,Los Angeles Clippers,106,15091.0,,10:30p,2008-01-09,1,f79b5fc2-49ae-4e0c-b95a-0ad13b775e1d
2007,Golden State Warriors,91,Portland Trail Blazers,109,20415.0,,10:00p,2008-01-09,1,5d6e4825-455d-4bf7-8c64-3af96034e456
2007,Indiana Pacers,122,Phoenix Suns,129,18422.0,,9:00p,2008-01-09,1,a09c4e62-2add-4afa-9dcd-e08b554458a7
2007,Detroit Pistons,86,Dallas Mavericks,102,20362.0,,9:00p,2008-01-09,1,c90f32a5-a8eb-48e5-8e60-6d3e6670a580
2007,Los Angeles Lakers,109,New Orleans Hornets,80,15605.0,,8:00p,2008-01-09,1,d7794e83-446f-497f-99e4-726e1806c878
2007,Philadelphia 76ers,96,Toronto Raptors,109,18067.0,,7:00p,2008-01-09,1,bcff664d-399b-416b-a7d9-7c64380c6295
2007,Houston Rockets,101,New York Knicks,92,19035.0,,7:30p,2008-01-09,1,3485b74c-2350-439e-805e-a6f7d4924a63
2007,Charlotte Bobcats,95,Boston Celtics,83,18624.0,,7:30p,2008-01-09,1,8976399e-5641-4021-a707-803ba7c871b3
2007,Cleveland Cavaliers,81,Atlanta Hawks,90,16246.0,,7:00p,2008-01-09,1,fb8c2acf-4666-4bc2-b126-4fb87b1da063
2007,Miami Heat,92,Milwaukee Bucks,98,15834.0,,8:00p,2008-01-09,1,97b41452-a87b-4dd2-acd9-585a283495bb
2007,Phoenix Suns,86,Utah Jazz,108,19911.0,,10:30p,2008-01-10,1,1b657459-7bc0-478a-bca7-e4b9ead9a2c1
2007,Detroit Pistons,90,San Antonio Spurs,80,18797.0,,8:00p,2008-01-10,1,9228590f-c7bf-4ddb-98b3-11283d11b1fd
2007,Memphis Grizzlies,113,Sacramento Kings,116,12493.0,,10:00p,2008-01-10,1,87d21d0f-91b0-49f8-8c0b-4430d1577527
2007,Orlando Magic,103,Denver Nuggets,113,16718.0,,9:00p,2008-01-11,1,a90df5e8-c53f-479c-8b5d-f6f589241e28
2007,Memphis Grizzlies,104,Golden State Warriors,116,19224.0,,10:30p,2008-01-11,1,4eb276b0-44c9-46be-b8f6-7a17db1eefb2
2007,Dallas Mavericks,90,Seattle SuperSonics,70,12522.0,,10:30p,2008-01-11,1,5403dc88-1582-47f7-bf14-5ce6df674f23
2007,Minnesota Timberwolves,82,Houston Rockets,113,16223.0,,8:30p,2008-01-11,1,e50071d9-40b7-438e-85f0-2aa910911945
2007,Milwaukee Bucks,105,Los Angeles Lakers,110,18997.0,,10:30p,2008-01-11,1,187c00a8-90c3-485e-9f57-4bb9527ce25a
2007,Miami Heat,88,New Orleans Hornets,114,16133.0,,8:00p,2008-01-11,1,faa13bff-112b-4487-9a81-16d353999162
2007,Chicago Bulls,100,Philadelphia 76ers,97,17046.0,,7:00p,2008-01-11,1,2164dec0-e767-4435-8b5f-16bf1d93b9e1
2007,Boston Celtics,86,New Jersey Nets,77,19990.0,,7:30p,2008-01-11,1,d6e20480-aa87-4a1e-a1a3-344f50452304
2007,Charlotte Bobcats,106,Cleveland Cavaliers,113,20562.0,,7:30p,2008-01-11,1,6c9ecb64-cb8b-4fe7-a8cc-4da5a18f0512
2007,Washington Wizards,102,Atlanta Hawks,98,16064.0,,7:30p,2008-01-11,1,000cea84-1a01-4777-9369-f145ad3bcb34
2007,Toronto Raptors,99,New York Knicks,90,17456.0,,7:30p,2008-01-11,1,6f5328e2-a0f5-4f4b-81a6-089cb85c0fba
2007,Dallas Mavericks,95,Los Angeles Clippers,94,16494.0,,10:30p,2008-01-12,1,b1b8029c-7325-423b-807c-9ba976e57524
2007,Orlando Magic,115,Utah Jazz,119,19911.0,,9:00p,2008-01-12,1,178607c8-798e-4dd9-abe3-79a126df2d63
2007,Milwaukee Bucks,114,Phoenix Suns,122,18422.0,,9:00p,2008-01-12,1,700ee8a7-65c8-43d3-ab17-d21118aad67d
2007,Indiana Pacers,111,Sacramento Kings,105,14047.0,,10:00p,2008-01-12,1,76e5a130-81cc-44cc-a26e-362846714867
2007,Boston Celtics,78,Washington Wizards,85,20173.0,,7:30p,2008-01-12,1,8e0a9d13-a5ff-454b-9195-92ba222a830c
2007,Detroit Pistons,103,Charlotte Bobcats,100,19091.0,,7:00p,2008-01-12,1,5928329f-347c-4cf3-ac13-10bc60d65489
2007,Minnesota Timberwolves,88,San Antonio Spurs,105,18797.0,,8:30p,2008-01-12,1,daed3278-b9bd-4f65-adde-a751dac09e19
2007,Portland Trail Blazers,109,Toronto Raptors,116,19800.0,,12:30p,2008-01-13,1,9a00048f-0d53-4288-b603-d7f0693572ff
2007,Chicago Bulls,84,Atlanta Hawks,105,16065.0,,2:00p,2008-01-13,1,1b163bd0-2df8-4c77-8b4a-3f5264db959d
2007,New Orleans Hornets,87,Houston Rockets,82,13599.0,,2:30p,2008-01-13,1,cd1fad86-7041-4a4d-bf63-559e7de2d173
2007,Detroit Pistons,65,New York Knicks,89,17620.0,,7:00p,2008-01-13,1,8ec2822f-e5d7-422f-8389-185ec04b6494
2007,Indiana Pacers,101,Golden State Warriors,106,19044.0,,9:00p,2008-01-13,1,7e3726ec-48ff-4b3f-9c0d-9980b07b3f0f
2007,Memphis Grizzlies,99,Los Angeles Lakers,100,18997.0,,9:30p,2008-01-13,1,4ae17207-c0fa-4af1-bf69-745daf635222
2007,Los Angeles Lakers,123,Seattle SuperSonics,121,13452.0,,10:00p,2008-01-14,1,7ef3d613-7e34-4235-a862-ef772ff86afa
2007,Milwaukee Bucks,87,Utah Jazz,98,19911.0,,9:00p,2008-01-14,1,83e9b622-21e8-4f39-9ebf-dc8b5d5b203b
2007,Dallas Mavericks,120,Sacramento Kings,122,14077.0,,10:00p,2008-01-14,1,d187f564-a72e-43ab-911c-ff950ab6c5df
2007,Philadelphia 76ers,82,San Antonio Spurs,89,17609.0,,8:30p,2008-01-14,1,2a2c9fe9-4dbc-4729-850c-71a5358895ed
2007,Washington Wizards,88,Boston Celtics,83,18624.0,,7:30p,2008-01-14,1,5aea78ff-65a0-42f0-8dfa-79b5f3597cfa
2007,Denver Nuggets,116,Charlotte Bobcats,119,14543.0,,7:00p,2008-01-14,1,6fb4905a-5828-4265-b853-fadd327f66c4
2007,Portland Trail Blazers,99,New Jersey Nets,73,14242.0,,7:30p,2008-01-14,1,ada8124f-b3f5-4876-9a90-963349daee52
2007,Philadelphia 76ers,111,Houston Rockets,107,13428.0,,8:30p,2008-01-15,1,68c0a441-8158-4475-badd-0b5e11639aae
2007,Denver Nuggets,93,Atlanta Hawks,104,18235.0,,7:00p,2008-01-15,1,397aa684-bb22-4591-9372-2d9885cb8b7f
2007,Chicago Bulls,88,Orlando Magic,102,17519.0,,7:00p,2008-01-15,1,b7cecc38-8233-4f87-9534-0dcbabc9d03d
2007,Toronto Raptors,89,Detroit Pistons,103,22076.0,,7:30p,2008-01-15,1,b41cd77c-c078-4ce8-8508-0b4fe914c26d
2007,Washington Wizards,93,New York Knicks,105,17584.0,,7:30p,2008-01-15,1,8a07a9f3-307c-4263-8002-c9d54e1fc961
2007,Cleveland Cavaliers,132,Memphis Grizzlies,124,13871.0,,8:00p,2008-01-15,1,d0539725-5b12-488b-9981-3a89699bb647
2007,Golden State Warriors,105,Minnesota Timberwolves,98,10777.0,,8:00p,2008-01-15,1,c5eea563-c71d-42cc-9e28-dbb3973a2665
2007,Phoenix Suns,90,Los Angeles Clippers,97,16063.0,,10:30p,2008-01-15,1,72349131-c74b-42c3-9aa2-0f4aad874221
2007,New York Knicks,111,New Jersey Nets,105,16128.0,,7:30p,2008-01-16,1,dcdd7e2f-17a5-4eb0-b5c2-2153251538af
2007,Portland Trail Blazers,90,Boston Celtics,100,18624.0,,7:30p,2008-01-16,1,5cf438df-1aac-4788-ab6e-1340ee78d6db
2007,Sacramento Kings,91,Toronto Raptors,116,17760.0,,7:00p,2008-01-16,1,982f1271-6e8e-44b9-b6c8-b8cc664d25d2
2007,Seattle SuperSonics,92,New Orleans Hornets,123,9882.0,,8:00p,2008-01-16,1,224cc828-9701-4bf2-9816-37932295c15b
2007,Golden State Warriors,117,Indiana Pacers,125,11501.0,,7:00p,2008-01-16,1,7e0571c7-c192-4353-8609-61a4af869806
2007,Orlando Magic,93,Charlotte Bobcats,99,14279.0,,7:00p,2008-01-16,1,c12da0dd-7edc-4284-a5f4-6d6cbd3938cd
2007,Atlanta Hawks,80,Milwaukee Bucks,87,14506.0,,8:00p,2008-01-16,1,430fb37e-e8ee-41c3-b442-db351612c8cd
2007,Chicago Bulls,126,Miami Heat,96,19600.0,,7:00p,2008-01-16,1,ae8322c6-5e1f-4970-b184-867d67cf878f
2007,Phoenix Suns,106,Los Angeles Lakers,98,18997.0,,10:30p,2008-01-17,1,a0625951-6fd9-4502-8ccb-7a709d6639db
2007,Cleveland Cavaliers,90,San Antonio Spurs,88,18482.0,,8:00p,2008-01-17,1,1b0cfb08-3dca-43bd-b359-ccd494908a2b
2007,Utah Jazz,109,Denver Nuggets,120,15270.0,,9:00p,2008-01-17,1,a9c0bce2-826f-4cbb-83fe-12771828673c
2007,Minnesota Timberwolves,95,Phoenix Suns,115,18422.0,,9:00p,2008-01-18,1,04a9b82f-03a7-48e0-a02d-536868d3837b
2007,Portland Trail Blazers,98,Miami Heat,91,19600.0,,7:00p,2008-01-18,1,6036c6d0-e2fe-49e7-a7de-17fb50e86033
2007,Atlanta Hawks,78,Toronto Raptors,89,19800.0,,7:00p,2008-01-18,1,e246be59-3340-45f9-b73c-99fe19cea2bb
2007,New York Knicks,98,Washington Wizards,111,20173.0,,7:00p,2008-01-18,1,419b6428-b8d4-4b09-b6a9-02e50782bcf1
2007,Philadelphia 76ers,89,Boston Celtics,116,18624.0,,7:30p,2008-01-18,1,7bb5f62c-975f-47ed-949b-fcfe4837374e
2007,Sacramento Kings,100,Detroit Pistons,93,22076.0,,8:00p,2008-01-18,1,859cb77a-bfee-476d-a50c-d7a8adbe7074
2007,Seattle SuperSonics,100,Memphis Grizzlies,124,13451.0,,8:00p,2008-01-18,1,8d7185f3-f0a2-4f7e-b328-1533cf75e38f
2007,Charlotte Bobcats,84,New Orleans Hornets,112,12986.0,,8:00p,2008-01-18,1,27cdfeef-8ff0-45ed-91f3-271e05765c5e
2007,Los Angeles Clippers,88,Utah Jazz,106,19911.0,,9:00p,2008-01-18,1,7c3de99b-5e4c-4d73-86bb-3b327caeb167
2007,Golden State Warriors,119,Chicago Bulls,111,21896.0,,9:30p,2008-01-18,1,ba449cc3-05a6-468d-81ea-104e8fe383c5
2007,Seattle SuperSonics,96,Dallas Mavericks,111,20386.0,,9:00p,2008-01-19,1,5dd18138-ca62-4288-9794-5107ce262620
2007,Toronto Raptors,95,Philadelphia 76ers,99,13853.0,,7:00p,2008-01-19,1,18ac7f40-d299-4071-9c1a-3987aa3570c4
2007,New Jersey Nets,107,Los Angeles Clippers,120,18691.0,,10:30p,2008-01-19,1,2898d291-41c5-49ed-ad40-cc91125fc1d3
2007,Golden State Warriors,119,Milwaukee Bucks,99,16615.0,,8:30p,2008-01-19,1,4efe8572-a8b6-4eb9-b8b8-33874a90bd27
2007,Minnesota Timberwolves,108,Denver Nuggets,111,18196.0,,9:00p,2008-01-19,1,08c54268-1b30-4855-a55f-c7351fe49caf
2007,San Antonio Spurs,81,Houston Rockets,83,18353.0,,8:30p,2008-01-19,1,053efb88-c493-41bd-a8e9-02234649c09d
2007,Sacramento Kings,110,Indiana Pacers,104,14015.0,,7:00p,2008-01-19,1,739dae0a-08b5-449f-a3cc-7d204b45cd3e
2007,New York Knicks,88,Miami Heat,84,19600.0,,7:30p,2008-01-19,1,8e9d9135-04ab-40b7-82c3-d45a40ad4764
2007,Portland Trail Blazers,94,Orlando Magic,101,17519.0,,7:00p,2008-01-19,1,6da6e51b-6579-48ea-9d4d-8058b4cf11cd
2007,Memphis Grizzlies,87,Charlotte Bobcats,105,15848.0,,7:00p,2008-01-19,1,ee4adad1-031b-42ea-8597-a3cb16587adf
2007,Detroit Pistons,81,Chicago Bulls,97,22657.0,,8:30p,2008-01-19,1,18e841b8-0225-45e0-8154-bb4cb3fb240e
2007,New Jersey Nets,92,Phoenix Suns,116,18422.0,,8:00p,2008-01-20,1,5d73eb13-cf36-4b9e-bc87-f0640ddc5bd1
2007,Chicago Bulls,90,Memphis Grizzlies,104,18119.0,,5:30p,2008-01-21,1,ecf7e9b9-578e-4957-9925-13831b66fc78
2007,Detroit Pistons,100,Orlando Magic,102,17519.0,,7:00p,2008-01-21,1,50c2d769-bd93-4050-a5fe-2998a3756b39
2007,Minnesota Timberwolves,109,Golden State Warriors,108,19144.0,,4:00p,2008-01-21,1,c1a3e884-43e1-4993-b0ac-412728f4e9ad
2007,Denver Nuggets,99,Los Angeles Lakers,116,18997.0,,10:30p,2008-01-21,1,f1da7d8b-afda-43ea-a649-aa37e6dc97b2
2007,Cleveland Cavaliers,97,Miami Heat,90,19600.0,,8:00p,2008-01-21,1,69e414dd-d24f-4c1f-9a4c-189ae33324b3
2007,Milwaukee Bucks,92,New Orleans Hornets,106,11663.0,,3:30p,2008-01-21,1,5cb19a5e-e311-4d18-906e-97376120d4d3
2007,Dallas Mavericks,84,Washington Wizards,102,20173.0,,1:00p,2008-01-21,1,5274df18-1002-4ea6-af29-7815fc9c6929
2007,Seattle SuperSonics,89,Houston Rockets,96,15264.0,,2:30p,2008-01-21,1,0b7f47c7-aa95-48fb-b496-ca1a097ecfde
2007,Indiana Pacers,110,Philadelphia 76ers,103,12424.0,,2:00p,2008-01-21,1,a21eee02-3358-41ca-a62a-cdb8edddfc97
2007,Portland Trail Blazers,111,Atlanta Hawks,109,17400.0,,2:00p,2008-01-21,1,1c7c25fd-f40d-415b-8e10-3a2b3b7b5b88
2007,Utah Jazz,109,Los Angeles Clippers,93,16318.0,,3:30p,2008-01-21,1,25ee90b6-fc1a-4c99-9faf-1835d6244fc1
2007,Boston Celtics,109,New York Knicks,93,19763.0,,1:00p,2008-01-21,1,15b98e1d-5be4-47a7-a0f7-b06d4ac1a6b2
2007,San Antonio Spurs,95,Charlotte Bobcats,86,17124.0,,1:00p,2008-01-21,1,6d30a030-60b9-478e-b5d6-b17750642f3b
2007,Phoenix Suns,114,Milwaukee Bucks,105,14503.0,,8:00p,2008-01-22,1,96953e45-6c89-47e2-8fad-c0878886b67f
2007,New Jersey Nets,94,Sacramento Kings,128,13232.0,,10:00p,2008-01-22,1,9818b0f4-14aa-41e6-b971-b3ef4497c411
2007,Houston Rockets,109,Seattle SuperSonics,107,12342.0,,10:00p,2008-01-23,1,0097974f-efa7-46b8-a3cd-046c1bba3a0f
2007,Los Angeles Lakers,91,San Antonio Spurs,103,18797.0,,9:00p,2008-01-23,1,399cbd42-e807-4af4-8e04-eed3a76d53d6
2007,Atlanta Hawks,100,Denver Nuggets,107,14213.0,,9:00p,2008-01-23,1,c7d875d3-111f-42de-9a1c-7adf5b602a7f
2007,Indiana Pacers,95,Chicago Bulls,108,21774.0,,8:30p,2008-01-23,1,aad17c23-f271-4077-b1a8-b56dc2de6031
2007,Portland Trail Blazers,81,New Orleans Hornets,96,11006.0,,8:00p,2008-01-23,1,af60ddea-0e6a-434c-9193-270094ac8749
2007,Detroit Pistons,86,Philadelphia 76ers,78,13878.0,,7:00p,2008-01-23,1,f15ea112-0c68-4e1c-b4c8-64a5142730ec
2007,Orlando Magic,112,Memphis Grizzlies,85,10212.0,,8:00p,2008-01-23,1,95fe265a-1009-4422-90d5-ea570166dc0b
2007,Toronto Raptors,114,Boston Celtics,112,18624.0,,7:30p,2008-01-23,1,de03cfe2-ba71-457f-bf20-6bab546982f6
2007,Sacramento Kings,85,Los Angeles Clippers,111,15513.0,,10:30p,2008-01-23,1,8f776c39-40c6-492a-8163-e24f8e536f00
2007,Washington Wizards,85,Cleveland Cavaliers,121,20562.0,,7:00p,2008-01-23,1,2c4b436b-9e1a-4988-a558-6f47cdb28e89
2007,Dallas Mavericks,102,Charlotte Bobcats,95,13764.0,,7:00p,2008-01-23,1,1486e67d-1f78-4a13-b23e-1e7c56b29788
2007,Phoenix Suns,107,Minnesota Timberwolves,117,15101.0,,8:00p,2008-01-23,1,d8b57d25-2938-4544-978c-87c54a9baf29
2007,New Jersey Nets,119,Golden State Warriors,121,19596.0,,10:30p,2008-01-24,1,a6a67b21-f4b5-42fd-a7ea-a1a8a25a2b5a
2007,Indiana Pacers,92,Milwaukee Bucks,104,14267.0,,8:00p,2008-01-24,1,32a5e140-4cd4-4c33-b8e8-6ec008341854
2007,San Antonio Spurs,90,Miami Heat,89,19600.0,,8:00p,2008-01-24,1,9e7a5dd9-bbc3-4636-9360-6ff0fdd20bbc
2007,Atlanta Hawks,99,Seattle SuperSonics,90,13647.0,,10:30p,2008-01-25,1,e84e2498-3f96-4683-97cf-665abac360e7
2007,Houston Rockets,89,Portland Trail Blazers,79,20576.0,,10:00p,2008-01-25,1,42d43b36-59e3-4ce3-9628-a3d41c50d468
2007,Sacramento Kings,113,Utah Jazz,127,19911.0,,9:00p,2008-01-25,1,d8e0c14c-0ba5-4218-8a6c-9297a716e81d
2007,Los Angeles Lakers,105,Dallas Mavericks,112,20438.0,,8:30p,2008-01-25,1,cf095261-08e2-4e42-b1c8-3e362dd197f8
2007,Charlotte Bobcats,90,Chicago Bulls,77,21761.0,,8:30p,2008-01-25,1,26d31c98-3a10-4985-8e70-b719fd6dd68c
2007,Los Angeles Clippers,92,New Orleans Hornets,111,13538.0,,8:00p,2008-01-25,1,78a8625f-f1e2-4d21-9486-39d325764fa0
2007,New Jersey Nets,85,Denver Nuggets,100,15892.0,,9:00p,2008-01-25,1,51c71dbf-985f-4d7b-940a-954c39e995a7
2007,Minnesota Timberwolves,86,Boston Celtics,87,18624.0,,7:30p,2008-01-25,1,b4c29d94-d247-4cc5-89f9-93e8eb3a0469
2007,Memphis Grizzlies,93,Washington Wizards,104,17123.0,,7:00p,2008-01-25,1,73bc6cf5-82ac-4d46-b564-e3eb6da89371
2007,Milwaukee Bucks,75,Toronto Raptors,106,19800.0,,7:00p,2008-01-25,1,93c62f59-a8c1-4935-a4ee-028efbdc121a
2007,Orlando Magic,93,Detroit Pistons,101,22076.0,,7:00p,2008-01-25,1,31b65ddc-dfd4-46c8-9066-d6bdd1e1fd04
2007,Phoenix Suns,110,Cleveland Cavaliers,108,20562.0,,7:00p,2008-01-25,1,09bcc3a9-2705-4586-a0ee-5e3b6bde3082
2007,Philadelphia 76ers,81,New York Knicks,89,19248.0,,7:30p,2008-01-25,1,ba03b58d-eb72-4a65-aa4e-9b90c3bce1d6
2007,Indiana Pacers,96,Miami Heat,98,19600.0,,3:30p,2008-01-26,1,0e33db65-f5ae-4fd1-9908-086ae2a374e1
2007,Philadelphia 76ers,103,Charlotte Bobcats,96,18074.0,,7:00p,2008-01-26,1,8e6d83b9-07bc-4655-99e0-73ab835c53db
2007,Los Angeles Clippers,120,Memphis Grizzlies,125,11072.0,,8:00p,2008-01-26,1,09b2eb68-609e-4bf9-9213-6110ce2a7cfd
2007,New Orleans Hornets,102,San Antonio Spurs,78,18797.0,,8:30p,2008-01-26,1,031a880d-b9d8-4a0c-871e-5a17184940d9
2007,New Jersey Nets,95,Minnesota Timberwolves,98,11937.0,,6:30p,2008-01-27,1,2489f127-c2b1-4bca-bdc3-8637bf8985cd
2007,New York Knicks,104,Golden State Warriors,106,19596.0,,9:00p,2008-01-27,1,b18273bc-6316-4779-8199-2934659162d2
2007,Sacramento Kings,103,Seattle SuperSonics,101,13409.0,,9:00p,2008-01-27,1,24b6df2f-4601-418e-b5ab-be82bd6948e2
2007,Denver Nuggets,85,Dallas Mavericks,90,20437.0,,6:30p,2008-01-27,1,c4e0668a-77bb-4b13-b7a5-5f373c4192b6
2007,Utah Jazz,97,Houston Rockets,89,17480.0,,7:00p,2008-01-27,1,44d5bc5e-9fe2-45cc-84fa-d57e41528190
2007,Washington Wizards,102,Milwaukee Bucks,105,15621.0,,6:00p,2008-01-27,1,062a88c3-d53e-4162-99be-75e138ca41f3
2007,Cleveland Cavaliers,98,Los Angeles Lakers,95,18997.0,,3:30p,2008-01-27,1,d1e1cdf8-e6eb-45ec-9159-6569a99456fb
2007,Boston Celtics,93,Orlando Magic,96,17519.0,,1:00p,2008-01-27,1,41b96a4b-761f-4f8b-9411-f9a874337d26
2007,Phoenix Suns,88,Chicago Bulls,77,22245.0,,1:00p,2008-01-27,1,5ab7dd56-1abd-45ea-a839-b822a2dd3019
2007,Atlanta Hawks,93,Portland Trail Blazers,94,20438.0,,6:00p,2008-01-27,1,2f205dcd-b527-4bdd-87d5-0ad7d46f2701
