,items_base,items_add,confidence,lift
84,"['FreeThrows.0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9904761904761904,1.2386834068544281
85,"['OpponentPoints0.6-True', 'Assists0.2-True']",['WINorLOSS-False'],0.9902912621359224,1.2384521366141643
86,"['Opp.3PointShotsAttempted0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9900332225913621,1.2381294339533306
87,['OpponentPoints0.6-True'],['WINorLOSS-False'],0.9899999999999999,1.2380878859857483
88,"['OpponentPoints0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9899999999999999,1.2380878859857483
89,"['TotalRebounds0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.99,1.2380878859857483
90,"['OpponentPoints0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9899999999999999,1.2380878859857483
91,"['OpponentPoints0.6-True', 'Opp.FreeThrowsAttempted0.8-False']",['WINorLOSS-False'],0.9899328859060402,1.2380039535143235
92,"['Opp.Assists0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9897959183673469,1.237832662756314
93,"['OpponentPoints0.6-True', 'Steals0.6-False']",['WINorLOSS-False'],0.9897959183673469,1.237832662756314
94,"['X3PointShots0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9897610921501706,1.2377891093041922
95,"['OffRebounds0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9896907216494847,1.2377011043906263
96,"['Opp.3PointShots0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9895833333333333,1.2375668052256532
97,"['TeamPoints0.4-False', 'Opp.FreeThrowsAttempted0.2-True']",['WINorLOSS-False'],0.989501312335958,1.2374642302728787
98,"['X3PointShots.0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9894736842105263,1.2374296787098387
99,"['OpponentPoints0.6-True', 'TotalRebounds0.2-True']",['WINorLOSS-False'],0.9894736842105263,1.2374296787098387
100,"['Blocks0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9894736842105263,1.2374296787098387
101,"['Opp.FieldGoals0.6-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9894736842105263,1.2374296787098387
102,"['Opp.FieldGoals.0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9894459102902374,1.237394944816651
103,"['Opp.FieldGoalsAttempted0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9894366197183099,1.2373833260847749
104,"['Steals0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9893992932862192,1.2373366458793218
105,"['Opp.Assists0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9892857142857142,1.2371946046827282
106,"['Turnovers0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9888475836431226,1.2366466812068981
107,"['Opp.FreeThrows0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9888475836431226,1.2366466812068981
108,"['TeamPoints0.6-False', 'Opp.FieldGoals0.4-True']",['WINorLOSS-False'],0.988826815642458,1.2366207088735253
109,"['OpponentPoints0.6-True', 'Blocks0.8-False']",['WINorLOSS-False'],0.9887005649717515,1.2364628205644352
110,"['Opp.FreeThrowsAttempted0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.988679245283019,1.2364361582933718
111,"['X3PointShots0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9886685552407931,1.2364227893925834
112,"['Opp.Turnovers0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9885714285714284,1.236301323379708
113,"['OpponentPoints0.6-True', 'X3PointShots.0.8-False']",['WINorLOSS-False'],0.9885714285714284,1.236301323379708
114,"['OpponentPoints0.6-True', 'Opp.FreeThrows0.2-True']",['WINorLOSS-False'],0.9885714285714284,1.236301323379708
115,"['Opp.FreeThrows.0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9884057971014492,1.2360941856862542
116,"['OpponentPoints0.6-True', 'Assists0.8-False']",['WINorLOSS-False'],0.9883381924198251,1.2360096396889262
117,"['Blocks0.6-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9883268482490272,1.2359954527389854
118,"['TeamPoints0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9883040935672514,1.2359669958744843
119,"['Opp.Blocks0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.988235294117647,1.2358809557076988
120,"['OpponentPoints0.6-True', 'Opp.Steals0.6-False']",['WINorLOSS-False'],0.9881422924901185,1.2357646484466684
121,"['OpponentPoints0.6-True', 'Opp.3PointShotsAttempted0.4-True']",['WINorLOSS-False'],0.9881422924901185,1.2357646484466684
122,"['Opp.FieldGoalsAttempted0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9879518072289156,1.2355264287554018
123,"['Opp.FieldGoals.0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9879518072289156,1.2355264287554018
124,"['TeamPoints0.4-False', 'X3PointShots.0.6-False']",['WINorLOSS-False'],0.9878787878787879,1.235435111207083
125,"['OpponentPoints0.2-True', 'FieldGoals.0.4-False']",['WINorLOSS-False'],0.9878048780487806,1.235342680030126
126,"['OpponentPoints0.6-True', 'Assists0.4-True']",['WINorLOSS-False'],0.9876543209876543,1.2351543942992875
127,"['FreeThrowsAttempted0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9874213836477989,1.234863084300632
128,"['OpponentPoints0.6-True', 'TotalFouls0.2-True']",['WINorLOSS-False'],0.9874213836477989,1.234863084300632
129,"['TeamPoints0.4-False', 'Opp.FieldGoalsAttempted0.4-True']",['WINorLOSS-False'],0.9873417721518987,1.2347635226555218
130,"['OpponentPoints0.6-True', 'X3PointShotsAttempted0.8-False']",['WINorLOSS-False'],0.9873015873015873,1.2347132677298949
131,"['Opp.FreeThrows0.6-True', 'FieldGoals0.6-False']",['WINorLOSS-False'],0.9872340425531915,1.234628796684692
132,"['OpponentPoints0.6-True', 'FreeThrows.0.6-False']",['WINorLOSS-False'],0.9872340425531915,1.234628796684692
133,"['Opp.TotalRebounds0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9871794871794872,1.234560570071259
134,"['OpponentPoints0.6-True', 'Opp.TotalFouls0.2-True']",['WINorLOSS-False'],0.9871794871794872,1.234560570071259
135,"['FreeThrows0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9871794871794872,1.234560570071259
136,"['FieldGoals0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9871794871794872,1.234560570071259
137,"['Opp.FreeThrows.0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9871382636655948,1.2345090161993721
138,"['OpponentPoints0.6-True', 'FreeThrows.0.2-True']",['WINorLOSS-False'],0.9870967741935485,1.2344571297218605
139,"['TeamPoints0.4-False', 'Opp.TotalFouls0.4-False']",['WINorLOSS-False'],0.9870689655172413,1.234422352363011
140,"['Opp.FreeThrows0.8-False', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9870550161812298,1.234404907409543
141,"['FieldGoals.0.2-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.9870550161812298,1.234404907409543
