,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
1043,LAL,10,2015-11-15,Home,DET,W,-0.6602540046953405,-1.4224582315923984,-1.5900375738599473,-1.386468225552789,-0.8715402439425546,-0.9030021771629049,-0.9325464959959172,-0.4370741721308921,1.8857697256786656,2.124777869918868,-0.1901510619360249,-0.8882050902498457,0.3019797009157295,0.16774308861326512,-0.9301956902210111,-0.011150460633222819,0.63937986837267,-0.16748035830797955,-0.6393602453619485,1.548195246489522,-1.5828237895769122,-0.558695155015792,0.19646016701665062,-0.9343519821849293,-1.5032107241771708,-1.001561013191034,-2.1549086047536625,0.47662629709048215,0.4742956527180371,-1.1892019301278212,-0.24952283979751996,-1.0726654130122044,-0.9641097131410229,1.0590007205964627
1245,LAL,12,2015-11-20,Home,TOR,L,-1.1589031263625564,-0.02951102873579503,-0.7970938175929693,-1.1053810461511189,-0.10624637322470726,-0.3456004192253236,-0.0897859706079034,-0.3963687777531606,-0.775538858140348,-0.8298207508419012,0.014505413987495061,-0.3635674716617864,-0.48188656926754936,-0.4130422709766461,0.07845023893430217,-0.3947886866154317,0.3799580514179004,-0.40190521261104045,-0.8401679317443795,-0.9714344769210932,-0.2691659742666627,1.6609718785384195,1.043350372964596,1.0849222637604983,0.33841382347350196,0.22988013925243195,0.2900081740540248,0.47662629709048215,-0.3077199677151879,-0.191474448761415,-0.24952283979751996,-0.6642207235903296,-0.4488006649439743,-1.2444979068117321
1343,LAL,13,2015-11-22,Home,POR,L,-0.9926867524734844,0.3801793250455589,-1.3918016347932027,0.4405984405580654,-1.7643830931133755,-0.9030021771629049,-1.0730065835605862,-0.2640762460255332,0.8877790067465355,0.5131786222311756,0.8623679570992195,1.2103453841023915,1.0858459710990085,-1.187422750429861,-1.9388416193763245,0.37248776534898603,-0.9171510333559476,-1.8084543384294058,0.9671012456975004,0.2883803847842143,0.803962945282555,-0.28123677582151557,-0.08583656829933123,-0.30590438523252583,-0.6661086570632286,-0.7279074237591526,0.035132679738165286,-0.8394593363617417,0.005086280458102096,1.0057985288782723,-0.24952283979751996,1.3780027235190453,-0.9641097131410229,-0.5534483185892737
1643,LAL,16,2015-11-29,Home,IND,L,-0.16160488302812462,0.3801793250455589,-0.20238600039273574,1.9865779272672497,-1.399957440390591,0.4905022176810484,1.0338947299094483,-0.2640762460255332,-0.2765434986742829,-0.15832106430536283,-0.3558253519693506,1.2103453841023915,1.5561657332089758,-1.187422750429861,-0.5939803805025734,-0.011150460633222819,-0.9171510333559476,1.7079184761165076,-0.8401679317443795,-0.2715373315292557,-0.7502237657887263,-0.003778396627239144,0.19646016701665062,-0.1719729301443086,2.1800383711241746,2.0086284705596604,0.4693650033874074,-0.31302508298085213,1.099908149064617,-0.9896564338545399,-1.268885451314651,0.15266865525342044,0.3241629073515986,-0.5534483185892737
2543,LAL,25,2015-12-15,Home,MIL,W,0.6694769864172352,-0.6030775240296905,0.3923218168074978,0.5811420302589003,0.0030813225921280806,0.21180133871225773,0.1911342045214345,0.11244865196848267,0.5551154337691588,0.24457874761656023,0.7454213994286367,1.9973018119844805,1.2426192251356643,0.5549333283398726,-0.25776507078413563,-0.7784269125976405,0.1205362344631308,-0.40190521261104045,0.36467818655020706,0.008421526627479317,0.37841182201303725,-1.3910702925986214,-1.7796169801952224,-0.42953342069857253,-1.0009494839088056,-0.3174270396113307,-1.994431441665899,0.47662629709048215,-0.7769293399751229,0.20761654378514743,-0.24952283979751996,0.9695580340971703,-0.7064551890424986,-0.09274859310763477
2643,LAL,26,2015-12-17,Home,HOU,L,-1.4913358741407003,0.3801793250455589,-0.5988578785262247,-0.12157591824527438,-0.579999721764327,-1.1817030561316957,-0.23024605817257238,-1.536119820329642,-1.274534217606413,-0.6955208135345935,-2.022313798775154,0.6857077655143322,0.3019797009157295,-0.21944715111334234,-0.9301956902210111,-0.011150460633222819,0.1205362344631308,1.7079184761165076,-0.8401679317443795,0.4283598138625818,-1.1942771118090916,0.8285967409555902,0.7610536376486143,0.384357729452901,1.6777771308558094,2.6927624441393636,-1.1165269612446063,3.3720146906853747,1.725520645411197,0.008071047511866205,0.4300522345472341,1.3780027235190453,-0.19114614084545,-0.7837981813300932
2943,LAL,29,2015-12-23,Home,OKC,L,-1.6575522480297722,1.4453742448770792,-1.3918016347932027,0.5811420302589003,-1.8372682236579323,-0.6243012981941143,-0.0897859706079034,-0.8034227215304751,-0.6092070716516595,-0.15832106430536283,-1.2426700809712694,0.4233889562203026,-1.422526093487484,-0.8002325107032535,-0.5939803805025734,-0.011150460633222819,-0.9171510333559476,-0.40190521261104045,2.573562736756949,1.4082158174111543,1.5995585235690448,-1.113611913404345,-0.9327267742472768,-0.893142303696247,-0.6661086570632286,-0.7279074237591526,0.035132679738165286,2.3191461839235954,2.820342514017712,0.20761654378514743,-0.24952283979751996,3.4202261706284207,0.3241629073515986,-0.7837981813300932
3043,LAL,30,2015-12-25,Home,LAC,L,-1.7406604349743082,-0.6850155947859613,-1.3918016347932027,-1.1053810461511189,-0.816876396034137,-0.6243012981941143,-0.3707061457372413,-0.5591903552640867,-0.775538858140348,0.24457874761656023,-2.3731534717869023,-1.1505238995438754,-0.6386598233042051,-1.187422750429861,0.7508808583711777,-1.1620651385798495,0.3799580514179004,-1.574029484126345,-0.03693718621465515,0.008421526627479317,-0.0656415240073281,0.2736799825670373,0.0553117993586597,0.36375289020855983,-1.5032107241771708,-1.5488681920547966,-0.32358097892859994,-0.5762422096712969,0.3178925286313921,0.008071047511866205,0.7698397717196112,-0.6642207235903296,0.5818174314501229,-0.09274859310763477
3443,LAL,34,2016-01-01,Home,PHI,W,-0.9926867524734844,-1.5043963023486693,-1.1935656957264582,0.30005485085723044,-1.4910638535712872,-1.1817030561316957,-1.3539267586899242,-0.46760321791419074,0.7214472202578472,0.7817784968457909,-0.043967864847796356,0.6857077655143322,0.9290727170623526,-1.187422750429861,1.0870961680896154,0.37248776534898603,-0.9171510333559476,-0.6363300669141013,-1.442590990891673,-0.1315579024508882,-1.508814898573518,-1.3910702925986214,-0.22698493595732214,-1.8821745874246196,0.1709934100507135,0.3667069339683726,-0.3896598107882672,0.7398434237809269,1.099908149064617,-0.191474448761415,-0.589310376969897,2.1948921023627954,0.5818174314501229,0.1376012696331847
3543,LAL,35,2016-01-03,Home,PHO,W,-0.6602540046953405,-2.0779627976425648,-0.20238600039273574,-0.12157591824527438,-0.16091022113312492,-0.3456004192253236,-0.5111662333019102,0.0513905604018854,-0.775538858140348,-0.8298207508419012,0.014505413987495061,-0.3635674716617864,1.5561657332089758,0.5549333283398726,0.07845023893430217,0.756125991331195,0.3799580514179004,-0.8707549212171622,-1.241783304509242,0.5683392429409493,-1.675334903331155,-0.8361535342100684,0.19646016701665062,-1.3155415082052395,-1.6706311375999592,-1.8225217814866779,0.15785051033469025,-0.31302508298085213,0.3178925286313921,-1.1892019301278212,0.09026469737485707,-0.25577603416845457,0.06650838325307429,-0.09274859310763477
3643,LAL,36,2016-01-05,Home,GSW,L,-1.4082276871961643,0.5440554665581004,-1.9865094519934363,0.8622292096605703,-2.5843408117396396,-1.1817030561316957,-0.6516263208665792,-1.230829362496656,1.2204425797239122,0.9160784341530986,0.6772025741207968,1.2103453841023915,1.2426192251356643,-1.5746129901564685,-0.25776507078413563,-0.3947886866154317,-0.3983073994464084,-0.8707549212171622,0.36467818655020706,0.14840095570584683,0.26739848550794665,1.1060551201498667,0.7610536376486143,0.7140351573623582,-0.16384741679486334,-0.18060024489539,0.00681318036973645,-0.049807956290407386,1.725520645411197,0.806253032604991,0.4300522345472341,1.7864474129409202,-0.9641097131410229,-0.7837981813300932
3843,LAL,38,2016-01-08,Home,OKC,L,0.6694769864172352,1.1995600326082667,0.19408587774075325,-0.12157591824527438,0.27640056213421543,-0.06689954025653293,0.050674116956765554,-0.13178371429790636,1.0541107932352238,0.24457874761656023,1.914886976134464,-0.10124866236775674,-1.5792993475241397,-0.8002325107032535,0.41466554865273997,-0.011150460633222819,-0.657729216401178,0.5357942046012031,1.3687166184623627,0.5683392429409493,1.0259896182927382,-1.113611913404345,-1.2150235095632587,-0.5737672954089603,0.8406750637418672,0.5035337286843132,0.7997591626857428,1.5294948038522613,0.3178925286313921,-0.9896564338545399,0.09026469737485707,-0.6642207235903296,-0.19114614084545,-1.2444979068117321
3943,LAL,39,2016-01-10,Home,UTA,L,-2.571742304419668,-1.3405201608361277,-1.9865094519934363,0.5811420302589003,-2.456791833286665,-1.7391048140692769,-0.6516263208665792,-2.1975824789677785,-0.775538858140348,-1.0984206254565165,1.0085511541874481,1.4726641933964213,-0.48188656926754936,-1.5746129901564685,0.41466554865273997,-0.3947886866154317,-0.657729216401178,0.5357942046012031,-1.442590990891673,-2.2312493386264007,-0.028637078505630912,-1.113611913404345,-1.3561718772212497,-0.37802132258771975,0.33841382347350196,0.3667069339683726,-0.012066485875882773,-1.1026764630521864,0.3178925286313921,-1.1892019301278212,0.09026469737485707,1.3780027235190453,0.06650838325307429,-0.5534483185892737
4043,LAL,40,2016-01-12,Home,NOP,W,-0.8264703785844124,-0.9308298070547737,-1.3918016347932027,0.30005485085723044,-1.6914979625688187,-0.9030021771629049,0.47205437965077246,-1.5462961689240748,1.2204425797239122,1.184678308767714,0.17043415754827218,0.16107014692627292,0.4587529549523853,-1.3810178702931648,-0.25776507078413563,-0.3947886866154317,-1.4359946672654869,-0.6363300669141013,-0.03693718621465515,0.8482981010976843,-0.6022059837819375,-0.8361535342100684,-0.3681333036153131,-0.9137471429405881,-1.3357903107543823,-1.1383878079069747,-1.1165269612446063,0.47662629709048215,1.256311273151262,-0.3910199450346962,-1.9484605256594052,0.5611133446752954,-0.7064551890424986,1.5197004460781016
4343,LAL,43,2016-01-17,Home,HOU,L,-0.8264703785844124,0.7898696788269128,-0.40062193945948027,-0.40266309764694425,-0.17913150376926415,-0.9030021771629049,-0.9325464959959172,-0.4370741721308921,-0.4428752851629712,-0.5612208762272859,0.24839852932866074,-1.9374803274259644,-1.2657528394508282,0.36133820847656883,0.07845023893430217,0.756125991331195,0.1205362344631308,-0.8707549212171622,1.1679089320799314,0.8482981010976843,0.618940717774069,-0.8361535342100684,-0.6504300389312949,-0.6561866523863248,0.1709934100507135,0.22988013925243195,-0.10646481710397888,0.21340917040003737,1.256311273151262,-0.191474448761415,0.7698397717196112,0.15266865525342044,-0.19114614084545,-0.32309845584845426
4443,LAL,44,2016-01-20,Home,SAC,L,-0.9926867524734844,0.7898696788269128,-1.3918016347932027,0.7216856199597352,-1.9101533542024893,-1.4604039351004863,-0.0897859706079034,-2.0245845528624193,1.2204425797239122,1.0503783714604062,0.4140728193619864,0.4233889562203026,-0.48188656926754936,-1.187422750429861,-0.5939803805025734,-0.011150460633222819,-1.1765728503107171,0.5357942046012031,0.9671012456975004,0.5683392429409493,0.6004384950232204,-0.8361535342100684,-0.7915784065892858,-0.5119527776759369,0.5058342368962904,0.7771873181161946,-0.4462988095251249,1.2662776771618165,2.507536265844422,1.2053440251515535,-0.589310376969897,3.0117814812065453,0.06650838325307429,0.5983009951148237
4543,LAL,45,2016-01-22,Home,SAS,L,-0.8264703785844124,0.4621173958018297,-0.20238600039273574,-0.12157591824527438,-0.16091022113312492,-0.9030021771629049,-1.3539267586899242,0.16333039494064705,-0.775538858140348,-0.6955208135345935,-0.4045530843320934,0.4233889562203026,0.14520644687907375,-0.8002325107032535,-1.6026263096578868,-0.011150460633222819,-0.657729216401178,-1.8084543384294058,0.9671012456975004,0.008421526627479317,1.0259896182927382,0.5511383617613137,-0.6504300389312949,1.7957892176902661,-1.0009494839088056,-1.2752146026229152,0.7997591626857428,-0.8394593363617417,-1.2461387122350578,0.806253032604991,0.7698397717196112,3.4202261706284207,-1.9947278095351202,-1.4748477695525517
4743,LAL,47,2016-01-26,Home,DAL,L,-1.2420113133070922,-0.8488917362985029,-1.7882735129266918,-1.5270118152536238,-1.0173105050316673,-0.6243012981941143,-0.0897859706079034,-0.8034227215304751,0.8877790067465355,0.6474785595384833,0.5602560164502138,-0.6258862809558161,0.4587529549523853,-1.5746129901564685,-1.2664109999394488,0.756125991331195,-0.3983073994464084,1.2390687675103857,-1.0409756181268106,-1.2513933350778281,-0.3061704197683599,-0.8361535342100684,-0.08583656829933123,-1.1300979550061698,0.5058342368962904,0.5035337286843132,0.07289201222940372,-1.3658935897426312,-1.2461387122350578,-0.191474448761415,-0.929097914142274,-1.4811101024340794,-1.9947278095351202,-0.09274859310763477
4843,LAL,48,2016-01-28,Home,CHI,L,-1.1589031263625564,0.9537458203394544,-1.3918016347932027,0.018967671455560563,-1.5457277014797048,-0.06689954025653293,-0.0897859706079034,0.010685166024153899,0.05612007430309381,-0.024021126998055132,0.1899252504933693,0.16107014692627292,-0.48188656926754936,-0.4130422709766461,-0.5939803805025734,-0.3947886866154317,0.1205362344631308,-0.6363300669141013,1.7703319912272248,1.4082158174111543,0.8224651680334036,-0.8361535342100684,-1.2150235095632587,0.034075462299101994,-0.4986882436404402,-0.8647342184750934,1.0735143232472215,0.47662629709048215,1.256311273151262,1.4048895214248347,1.4494148460643652,0.15266865525342044,-0.9641097131410229,-0.32309845584845426
5043,LAL,50,2016-01-31,Home,CHO,L,-1.90687680886338,-0.11144909949206581,-2.3829813301269254,-0.6837502770486141,-2.238136441652994,-0.3456004192253236,0.47205437965077246,-0.8441281159082066,0.3887836472804705,-0.024021126998055132,1.0377877936050939,-1.6751615181319346,-0.3251133152308936,-1.9618032298830759,-0.5939803805025734,1.1397642173134037,0.3799580514179004,0.06694449599508133,-0.4385525589795174,1.548195246489522,-1.3978015620684263,1.1060551201498667,1.4667954759385688,0.11649481927646646,-0.16384741679486334,0.5035337286843132,-1.3808422886832754,1.0030605504713717,2.507536265844422,1.2053440251515535,0.09026469737485707,1.3780027235190453,-0.9641097131410229,-1.0141480440709127
5165,LAL,51,2016-02-02,Home,MIN,W,1.168126108084451,1.0356838910957253,0.19408587774075325,-0.6837502770486141,0.7137113454015568,0.7692030966498391,0.050674116956765554,1.0486727226563068,1.553106152701289,1.587578120689637,0.07297869282278648,-0.8882050902498457,-2.049619109634107,-0.025852031250038602,0.41466554865273997,-1.1620651385798495,-1.1765728503107171,1.0046439132073248,1.5695243048447938,-0.6914756187643581,2.3026429881012893,-1.3910702925986214,-1.2150235095632587,-1.1816100531170226,0.33841382347350196,0.3667069339683726,-0.012066485875882773,-0.5762422096712969,-1.5589449604083478,2.8017079953378032,-0.589310376969897,-0.25577603416845457,0.3241629073515986,0.1376012696331847
5643,LAL,56,2016-02-19,Home,SAS,L,0.6694769864172352,1.3634361741208083,0.19408587774075325,-0.5432066873477792,0.6043836495847215,0.21180133871225773,-0.5111662333019102,0.9774382824952766,0.8877790067465355,0.3788786849238679,1.1839709906933222,0.4233889562203026,-1.2657528394508282,-0.6066373908399498,-0.9301956902210111,-0.3947886866154317,0.3799580514179004,-0.6363300669141013,1.971139677609656,0.4283598138625818,1.7475763055758335,-0.8361535342100684,-1.9207653478532132,1.5485311467581728,0.003572996627925087,-0.591080629043212,1.7248628087210836,0.7398434237809269,-0.6205262158884779,1.604435017698116,-0.589310376969897,1.7864474129409202,-0.9641097131410229,-0.09274859310763477
6043,LAL,60,2016-02-26,Home,MEM,L,-0.8264703785844124,0.7898696788269128,-1.3918016347932027,-0.9648374564502841,-0.9262040918509723,-1.1817030561316957,-0.3707061457372413,-1.444532682979746,1.3867743662126006,2.124777869918868,-0.9405581403222637,0.16107014692627292,-0.9522063313775166,-1.7682081100197722,0.41466554865273997,-0.7784269125976405,-1.6954164842202564,-1.339604629823284,0.9671012456975004,0.008421526627479317,1.0259896182927382,1.1060551201498667,0.9022020053066052,0.5801037022741415,-0.6661086570632286,-1.001561013191034,0.9979956582647446,-0.049807956290407386,0.6306987768046821,0.40716204005842865,-0.589310376969897,0.9695580340971703,-0.19114614084545,1.289350583337282
6165,LAL,61,2016-03-01,Home,BRK,W,0.1708278647500193,-0.11144909949206581,0.3923218168074978,-0.26211950794610933,0.6043836495847215,0.4905022176810484,0.050674116956765554,0.6517951274734246,-0.6092070716516595,-0.2926210016126705,-0.9405581403222637,-0.6258862809558161,0.3019797009157295,-0.21944715111334234,-0.9301956902210111,-0.3947886866154317,-0.1388855824916388,0.5357942046012031,0.16387050016777596,0.5683392429409493,-0.2321615287649655,-1.113611913404345,-1.0738751419052677,-0.7386060093636887,0.1709934100507135,0.640360523400254,-0.8899709662971756,0.21340917040003737,0.16148940454474708,1.2053440251515535,0.09026469737485707,-0.25577603416845457,-1.7370732854365958,-0.32309845584845426
6343,LAL,63,2016-03-04,Home,ATL,L,-2.32241774358606,0.2982412542892881,-1.9865094519934363,0.018967671455560563,-2.1834725937445767,-1.1817030561316957,0.1911342045214345,-1.7701758380015977,-0.6092070716516595,-0.4269209389199782,-0.618955106728162,1.734983002690451,0.3019797009157295,-0.8002325107032535,-0.9301956902210111,-1.5457033645620584,-0.9171510333559476,-0.8707549212171622,-0.23774487259708627,-2.371228767704768,1.7290740828249849,1.1060551201498667,0.3376085346746415,1.1776440403600332,0.33841382347350196,0.5035337286843132,-0.2858216464373615,-1.8923278431235209,-0.6205262158884779,1.8039805139713971,-0.589310376969897,1.3780027235190453,-0.9641097131410229,-0.5534483185892737
6443,LAL,64,2016-03-06,Home,GSW,W,0.5863687994726992,-0.6030775240296905,0.3923218168074978,0.30005485085723044,0.18529414895351928,-0.06689954025653293,-0.0897859706079034,0.010685166024153899,0.5551154337691588,-0.15832106430536283,1.8661592437717212,-0.3635674716617864,-0.48188656926754936,-0.025852031250038602,1.4233114778080533,0.37248776534898603,-0.657729216401178,1.0046439132073248,-0.23774487259708627,0.9882775301760518,-0.898241547795514,-1.3910702925986214,0.6199052699906233,-2.2324568545784182,0.003572996627925087,-0.18060024489539,0.4599251702645978,1.792711930542706,0.9435050249779721,2.0035260102446784,-0.929097914142274,-0.6642207235903296,1.6124355278442202,-0.09274859310763477
6543,LAL,65,2016-03-08,Home,ORL,W,0.1708278647500193,-0.35726331176087817,0.19408587774075325,-0.5432066873477792,0.6043836495847215,-0.06689954025653293,0.1911342045214345,-0.2640762460255332,0.05612007430309381,-0.024021126998055132,0.1899252504933693,-0.10124866236775674,0.14520644687907375,-0.4130422709766461,-0.25776507078413563,-1.1620651385798495,0.3799580514179004,0.5357942046012031,-0.23774487259708627,-1.2513933350778281,0.6744473860266148,-1.113611913404345,-0.9327267742472768,-0.893142303696247,0.33841382347350196,0.640360523400254,-0.5406971407532211,-1.629110716433076,-1.2461387122350578,-0.5905654413079775,-0.929097914142274,-0.25577603416845457,-0.9641097131410229,0.8286508578556432
6643,LAL,66,2016-03-10,Home,CLE,L,0.2539360516945553,1.4453742448770792,0.5905577558742423,-0.6837502770486141,1.1692434113050374,-0.6243012981941143,-0.5111662333019102,-0.4167214749420263,-0.11021171218559453,-0.2926210016126705,0.4530550052521807,-1.6751615181319346,-1.5792993475241397,-0.9938276305665572,0.07845023893430217,-0.3947886866154317,-0.9171510333559476,0.5357942046012031,1.3687166184623627,0.008421526627479317,1.4515407415622559,1.938430257732696,1.325647108280578,1.1055271030048395,-0.4986882436404402,-0.3174270396113307,-0.5784564732444595,-0.31302508298085213,-0.7769293399751229,0.008071047511866205,-1.268885451314651,0.5611133446752954,-1.4794187613380716,-0.09274859310763477
6743,LAL,67,2016-03-13,Home,NYK,L,-1.4913358741407003,-1.0127678778110445,-0.9953297566597138,0.018967671455560563,-1.1084169182123635,-1.7391048140692769,-1.3539267586899242,-1.7396467922182992,-0.2765434986742829,-0.2926210016126705,-0.014731225430150647,-0.10124866236775674,0.14520644687907375,-1.7682081100197722,-0.5939803805025734,-1.1620651385798495,-1.1765728503107171,0.06694449599508133,-1.0409756181268106,-1.3913727641561957,-0.1951570832632683,-1.113611913404345,-0.6504300389312949,-1.150702794250511,0.33841382347350196,0.640360523400254,-0.5406971407532211,-1.3658935897426312,0.3178925286313921,-0.5905654413079775,-0.929097914142274,0.5611133446752954,-0.9641097131410229,-1.0141480440709127
6843,LAL,68,2016-03-15,Home,SAC,L,-0.5771458177508045,0.2982412542892881,-0.40062193945948027,-0.12157591824527438,-0.37956561276679557,-1.1817030561316957,0.050674116956765554,-1.6989413978405676,0.22245186079178217,0.3788786849238679,-0.3168431660791563,-0.10124866236775674,0.7722994630256969,-0.6066373908399498,0.7508808583711777,-0.011150460633222819,2.1959107701012877,0.770219058904264,-0.03693718621465515,-0.8314550478427257,0.5634340495215232,-1.3910702925986214,-1.0738751419052677,-1.3155415082052395,1.5103567174330208,1.461321291695898,0.2522488415627864,-1.3658935897426312,-0.3077199677151879,0.806253032604991,3.14835253192625,1.3780027235190453,0.5818174314501229,-0.7837981813300932
6943,LAL,69,2016-03-18,Home,PHO,L,-1.2420113133070922,-0.6030775240296905,-1.5900375738599473,0.1595112611563955,-1.8372682236579323,-0.9030021771629049,-0.3707061457372413,-0.9967733448246997,0.7214472202578472,0.3788786849238679,0.8038946782639281,0.4233889562203026,0.9290727170623526,-0.4130422709766461,-1.2664109999394488,0.37248776534898603,-0.3983073994464084,0.3013693502981422,-1.241783304509242,0.5683392429409493,-1.675334903331155,-0.28123677582151557,0.6199052699906233,-0.8519326252075649,1.0080954771646555,0.5035337286843132,1.1679126544753176,1.792711930542706,2.194730017671132,-0.5905654413079775,-0.929097914142274,0.5611133446752954,-0.7064551890424986,0.1376012696331847
7043,LAL,70,2016-03-22,Home,MEM,W,0.1708278647500193,-0.1933871702483366,-0.004150061325991241,-1.1053810461511189,0.8230390412183921,-0.9030021771629049,-0.9325464959959172,-0.4370741721308921,0.8877790067465355,0.11027881030925255,1.895395883189367,0.16107014692627292,-0.6386598233042051,-0.4130422709766461,0.7508808583711777,-0.3947886866154317,1.6770671361917484,0.770219058904264,0.36467818655020706,-0.6914756187643581,0.9149762817876466,-1.3910702925986214,-1.4973202448792404,-0.8519326252075649,-0.16384741679486334,0.0930533445364913,-0.6162158057356979,0.7398434237809269,-1.5589449604083478,0.20761654378514743,1.7892023832367423,-1.0726654130122044,1.6124355278442202,1.289350583337282
7245,LAL,72,2016-03-25,Home,DEN,L,0.004611490860947343,1.117621961851996,-0.40062193945948027,0.018967671455560563,-0.4706720259474917,0.21180133871225773,-0.3707061457372413,0.7739113106066191,0.5551154337691588,0.3788786849238679,0.4335639123070836,-0.8882050902498457,-0.1683400611942378,-0.025852031250038602,-0.5939803805025734,-0.7784269125976405,-0.657729216401178,-0.16748035830797955,1.3687166184623627,1.2682363883327867,0.5264296040198261,0.2736799825670373,0.0553117993586597,0.36375289020855983,-0.16384741679486334,0.22988013925243195,-0.8899709662971756,0.7398434237809269,0.787101900891327,1.8039805139713971,-0.929097914142274,0.9695580340971703,-1.2217642372395472,0.3679511323740042
7343,LAL,73,2016-03-27,Home,WAS,L,-1.4082276871961643,-0.11144909949206581,-1.1935656957264582,0.30005485085723044,-1.4910638535712872,-0.6243012981941143,0.33159429208610347,-1.1087131793634615,-0.4428752851629712,-0.8298207508419012,1.1547343512756767,0.4233889562203026,-0.3251133152308936,-1.5746129901564685,1.4233114778080533,-1.9293415905442672,1.1582235022822092,1.4734936218134467,0.16387050016777596,-1.8113110513912982,1.6920696373232877,-0.558695155015792,-1.0738751419052677,0.40496256869724206,-0.16384741679486334,0.9140141128321353,-1.9755517754202798,-1.1026764630521864,-0.1513168436285429,0.20761654378514743,1.4494148460643652,-1.0726654130122044,1.0971264796471716,-0.7837981813300932
7543,LAL,75,2016-03-30,Home,MIA,W,-0.2447130699726606,-0.1933871702483366,-0.40062193945948027,2.4082086963697544,-1.7826043757495147,-0.9030021771629049,-0.7920864084312482,-0.5998957496418181,0.7214472202578472,0.7817784968457909,-0.043967864847796356,2.2596206212785104,0.7722994630256969,-1.7682081100197722,0.41466554865273997,-0.011150460633222819,-1.1765728503107171,0.3013693502981422,0.5654858729326382,0.14840095570584683,0.48942515851812884,-1.6685286717928978,-1.2150235095632587,-1.789452810825085,-0.33126783021765177,0.5035337286843132,-1.7395559473500406,1.0030605504713717,1.8819237694978421,0.806253032604991,-0.589310376969897,3.4202261706284207,0.8394719555486472,0.5983009951148237
7643,LAL,76,2016-04-03,Home,BOS,L,-0.4109294438617325,0.3801793250455589,-0.40062193945948027,0.7216856199597352,-0.9079828092148331,-0.9030021771629049,-0.6516263208665792,-0.7423646299638784,0.3887836472804705,0.7817784968457909,-0.7164105714536476,0.16107014692627292,0.4587529549523853,-0.21944715111334234,-0.5939803805025734,-0.3947886866154317,-0.657729216401178,-0.6363300669141013,0.5654858729326382,0.8482981010976843,0.008367366996066288,-0.28123677582151557,0.6199052699906233,-0.8519326252075649,0.003572996627925087,-0.04377345017944936,0.11065134472064217,-0.31302508298085213,1.099908149064617,1.604435017698116,0.09026469737485707,-1.4811101024340794,-0.4488006649439743,1.0590007205964627
7843,LAL,78,2016-04-06,Home,LAC,L,-1.989984995807916,-0.9308298070547737,-1.3918016347932027,0.7216856199597352,-1.9101533542024893,-1.4604039351004863,-0.9325464959959172,-1.5055907745463433,-0.775538858140348,-0.8298207508419012,0.014505413987495061,1.4726641933964213,0.7722994630256969,-2.15539834974638,-0.5939803805025734,-1.5457033645620584,-0.3983073994464084,-0.8707549212171622,-0.23774487259708627,-0.2715373315292557,-0.08414374675817671,-0.558695155015792,-0.08583656829933123,-0.7180011701193476,-1.168369897331594,-1.1383878079069747,-0.4462988095251249,-0.049807956290407386,0.9435050249779721,0.20761654378514743,0.7698397717196112,0.5611133446752954,-0.9641097131410229,-0.7837981813300932
8243,LAL,82,2016-04-13,Home,UTA,W,-0.32782125691719655,-0.5211394532734198,0.3923218168074978,0.018967671455560563,0.38572825795105076,-0.9030021771629049,-0.0897859706079034,-1.21047666530779,-0.775538858140348,-1.0984206254565165,1.0085511541874481,-0.6258862809558161,0.4587529549523853,-0.8002325107032535,-0.5939803805025734,-0.7784269125976405,-0.1388855824916388,-0.6363300669141013,0.16387050016777596,-0.2715373315292557,0.35990959926218863,-0.003778396627239144,0.6199052699906233,-0.5119527776759369,-1.3357903107543823,-1.001561013191034,-1.5224397855254195,-0.5762422096712969,-0.7769293399751229,1.0057985288782723,0.7698397717196112,-1.4811101024340794,-0.19114614084545,-1.0141480440709127
1166,MEM,1,2015-10-28,Home,CLE,L,-2.405525930530596,0.2982412542892881,-1.9865094519934363,-0.40266309764694425,-1.9465959194747677,-2.0178056930380674,-1.3539267586899242,-2.38075675366757,-0.2765434986742829,-0.15832106430536283,-0.3558253519693506,0.16107014692627292,-0.6386598233042051,-1.5746129901564685,0.07845023893430217,-0.7784269125976405,0.63937986837267,-0.40190521261104045,0.5654858729326382,-0.1315579024508882,0.6929496087774635,1.1060551201498667,0.47875690233263246,1.0128053264053043,-1.0009494839088056,-0.7279074237591526,-1.0787676287533678,0.47662629709048215,1.725520645411197,1.4048895214248347,-0.24952283979751996,-1.0726654130122044,1.3547810037456958,1.0590007205964627
